canton,brand,year,month,bev_count
TG,CUPRA,2025,6,4
TG,CUPRA,2025,7,3
TG,CUPRA,2025,8,4
TG,CUPRA,2025,9,5
TG,CUPRA,2025,10,7
TG,CUPRA,2025,11,12
TG,CUPRA,2025,12,21
TG,CUPRA,2026,1,1
TG,CUPRA,2026,2,3
TG,CUPRA,2026,3,5
TG,DACIA,2021,6,1
TG,DACIA,2021,11,3
TG,DACIA,2021,12,1
TG,DACIA,2022,1,1
TG,DACIA,2022,2,1
TG,DACIA,2022,3,8
TG,DACIA,2022,4,4
TG,DACIA,2022,5,4
TG,DACIA,2022,6,2
TG,DACIA,2022,7,1
TG,DACIA,2022,8,2
TG,DACIA,2022,9,1
TG,DACIA,2022,11,4
TG,DACIA,2022,12,1
TG,DACIA,2023,2,2
TG,DACIA,2023,8,1
TG,DACIA,2023,10,1
TG,DACIA,2023,11,2
TG,DACIA,2023,12,1
TG,DACIA,2024,2,2
TG,DACIA,2024,11,2
TG,DACIA,2025,1,1
TG,DACIA,2025,3,1
TG,DACIA,2025,4,3
TG,DACIA,2025,5,2
TG,DACIA,2025,6,1
TG,DACIA,2025,7,1
TG,DACIA,2025,10,1
TG,DACIA,2025,11,2
TG,DACIA,2025,12,9
TG,DACIA,2026,2,2
TG,DACIA,2026,3,2
TG,DONGFENG,2025,4,3
TG,DS,2020,2,1
TG,DS,2020,10,1
TG,DS,2022,1,1
TG,DS,2022,2,2
TG,DS,2022,3,1
TG,DS,2023,5,1
TG,DS,2023,7,1
TG,DS,2025,10,1
TG,DS,2025,11,1
TG,DS,2025,12,1
TG,FIAT,2020,12,8
TG,FIAT,2021,1,1
TG,FIAT,2021,2,2
TG,FIAT,2021,3,3
TG,FIAT,2021,4,7
TG,FIAT,2021,5,8
TG,FIAT,2021,6,4
TG,FIAT,2021,7,4
TG,FIAT,2021,8,2
TG,FIAT,2021,9,5
TG,FIAT,2021,10,10
TG,FIAT,2021,11,6
TG,FIAT,2021,12,3
TG,FIAT,2022,1,4
TG,FIAT,2022,2,1
TG,FIAT,2022,3,5
TG,FIAT,2022,4,11
TG,FIAT,2022,5,7
TG,FIAT,2022,6,10
TG,FIAT,2022,7,8
TG,FIAT,2022,8,8
TG,FIAT,2022,10,2
TG,FIAT,2022,11,6
TG,FIAT,2022,12,4
TG,FIAT,2023,2,8
TG,FIAT,2023,3,9
TG,FIAT,2023,4,4
TG,FIAT,2023,5,3
TG,FIAT,2023,6,3
TG,FIAT,2023,7,5
TG,FIAT,2023,8,4
TG,FIAT,2023,9,1
TG,FIAT,2023,11,5
TG,FIAT,2023,12,5
TG,FIAT,2024,1,1
TG,FIAT,2024,2,3
TG,FIAT,2024,3,3
TG,FIAT,2024,4,2
TG,FIAT,2024,5,2
TG,FIAT,2024,6,3
TG,FIAT,2024,8,2
TG,FIAT,2024,9,2
TG,FIAT,2024,10,1
TG,FIAT,2024,12,2
TG,FIAT,2025,1,2
TG,FIAT,2025,3,1
TG,FIAT,2025,6,3
TG,FIAT,2025,8,1
TG,FIAT,2025,9,3
TG,FIAT,2025,11,1
TG,FIAT,2025,12,5
TG,FIAT,2026,3,1
TG,FISKER,2023,11,1
TG,FISKER,2024,1,1
TG,FISKER,2024,3,1
TG,FISKER,2025,11,2
TG,FISKER,2026,1,1
TG,FORD,2021,5,4
TG,FORD,2021,6,1
TG,FORD,2021,7,3
TG,FORD,2021,8,2
TG,FORD,2021,9,2
TG,FORD,2021,10,1
TG,FORD,2021,11,3
TG,FORD,2022,2,3
TG,FORD,2022,3,3
TG,FORD,2022,4,3
TG,FORD,2022,5,3
TG,FORD,2022,6,3
TG,FORD,2022,7,7
TG,FORD,2022,8,2
TG,FORD,2022,9,1
TG,FORD,2022,11,3
TG,FORD,2022,12,2
TG,FORD,2023,1,5
TG,FORD,2023,2,2
TG,FORD,2023,3,5
TG,FORD,2023,4,3
TG,FORD,2023,5,5
TG,FORD,2023,6,6
TG,FORD,2023,7,1
TG,FORD,2023,8,2
TG,FORD,2023,9,2
TG,FORD,2023,10,6
TG,FORD,2023,11,1
TG,FORD,2023,12,6
TG,FORD,2024,1,3
TG,FORD,2024,3,1
TG,FORD,2024,4,2
TG,FORD,2024,5,1
TG,FORD,2024,6,1
TG,FORD,2024,7,3
TG,FORD,2024,8,1
TG,FORD,2024,10,1
TG,FORD,2024,11,2
TG,FORD,2024,12,2
TG,FORD,2025,1,4
TG,FORD,2025,2,2
TG,FORD,2025,3,3
TG,FORD,2025,4,3
TG,FORD,2025,5,7
TG,FORD,2025,6,6
TG,FORD,2025,7,5
TG,FORD,2025,8,4
TG,FORD,2025,9,3
TG,FORD,2025,10,2
TG,FORD,2025,11,8
TG,FORD,2025,12,10
TG,FORD,2026,1,1
TG,FORD,2026,2,3
TG,FORD,2026,3,11
TG,FORD-CNG-TECHNIK,2018,2,1
TG,FORD-CNG-TECHNIK,2018,3,1
TG,GENESIS,2022,6,1
TG,GENESIS,2022,11,3
TG,GENESIS,2022,12,4
TG,GENESIS,2023,2,1
TG,GENESIS,2023,3,3
TG,GENESIS,2023,4,1
TG,GENESIS,2023,5,2
TG,GENESIS,2023,6,2
TG,GENESIS,2023,7,3
TG,GENESIS,2023,8,1
TG,GENESIS,2023,9,2
TG,GENESIS,2024,1,1
TG,GENESIS,2024,11,1
TG,GENESIS,2025,1,1
TG,GENESIS,2025,2,1
TG,GENESIS,2025,3,1
TG,GENESIS,2025,4,1
TG,GENESIS,2025,5,1
TG,GENESIS,2025,7,1
TG,GENESIS,2025,8,1
TG,GENESIS,2025,9,1
TG,GENESIS,2026,2,1
TG,HONDA,2020,7,2
TG,HONDA,2020,8,2
TG,HONDA,2020,9,1
TG,HONDA,2020,10,1
TG,HONDA,2021,1,1
TG,HONDA,2021,4,2
TG,HONDA,2021,5,2
TG,HONDA,2021,6,3
TG,HONDA,2021,7,1
TG,HONDA,2021,8,2
TG,HONDA,2021,11,1
TG,HONDA,2021,12,1
TG,HONDA,2022,3,1
TG,HONDA,2022,8,1
TG,HONDA,2023,8,2
TG,HONDA,2023,9,1
TG,HONDA,2023,10,1
TG,HONDA,2023,11,2
TG,HONDA,2023,12,2
TG,HONDA,2024,2,1
TG,HONDA,2024,4,2
TG,HONDA,2024,5,4
TG,HONDA,2024,7,1
TG,HONDA,2024,9,1
TG,HONDA,2025,7,1
TG,HYUNDAI,2016,12,1
TG,HYUNDAI,2017,1,2
TG,HYUNDAI,2017,3,1
TG,HYUNDAI,2017,6,1
TG,HYUNDAI,2017,7,1
TG,HYUNDAI,2017,9,1
TG,HYUNDAI,2017,10,1
TG,HYUNDAI,2017,11,1
TG,HYUNDAI,2018,1,1
TG,HYUNDAI,2018,8,1
TG,HYUNDAI,2018,9,2
TG,HYUNDAI,2018,10,4
TG,HYUNDAI,2018,11,1
TG,HYUNDAI,2019,1,5
TG,HYUNDAI,2019,2,3
TG,HYUNDAI,2019,3,1
TG,HYUNDAI,2019,4,4
TG,HYUNDAI,2019,5,1
TG,HYUNDAI,2019,6,2
TG,HYUNDAI,2019,7,5
TG,HYUNDAI,2019,8,4
TG,HYUNDAI,2019,9,6
TG,HYUNDAI,2019,10,2
TG,HYUNDAI,2019,12,7
TG,HYUNDAI,2020,1,1
TG,HYUNDAI,2020,2,4
TG,HYUNDAI,2020,3,1
TG,HYUNDAI,2020,4,1
TG,HYUNDAI,2020,5,1
TG,HYUNDAI,2020,6,4
TG,HYUNDAI,2020,7,3
TG,HYUNDAI,2020,8,7
TG,HYUNDAI,2020,9,5
TG,HYUNDAI,2020,10,9
TG,HYUNDAI,2020,11,9
TG,HYUNDAI,2020,12,1
TG,HYUNDAI,2021,1,2
TG,HYUNDAI,2021,2,4
TG,HYUNDAI,2021,3,5
TG,HYUNDAI,2021,4,2
TG,HYUNDAI,2021,5,1
TG,HYUNDAI,2021,6,5
TG,HYUNDAI,2021,7,7
TG,HYUNDAI,2021,8,6
TG,HYUNDAI,2021,9,8
TG,HYUNDAI,2021,10,7
TG,HYUNDAI,2021,11,13
TG,HYUNDAI,2021,12,11
TG,HYUNDAI,2022,1,7
TG,HYUNDAI,2022,2,9
TG,HYUNDAI,2022,3,13
TG,HYUNDAI,2022,4,12
TG,HYUNDAI,2022,5,4
TG,HYUNDAI,2022,6,4
TG,HYUNDAI,2022,7,6
TG,HYUNDAI,2022,8,3
TG,HYUNDAI,2022,10,1
TG,HYUNDAI,2022,11,11
TG,HYUNDAI,2022,12,9
TG,HYUNDAI,2023,1,8
TG,HYUNDAI,2023,2,3
TG,HYUNDAI,2023,3,11
TG,HYUNDAI,2023,4,3
TG,HYUNDAI,2023,5,7
TG,HYUNDAI,2023,6,9
TG,HYUNDAI,2023,7,1
TG,HYUNDAI,2023,8,4
TG,HYUNDAI,2023,9,2
TG,HYUNDAI,2023,10,3
TG,HYUNDAI,2023,11,2
TG,HYUNDAI,2023,12,10
TG,HYUNDAI,2024,1,5
TG,HYUNDAI,2024,2,6
TG,HYUNDAI,2024,3,4
TG,HYUNDAI,2024,4,10
TG,HYUNDAI,2024,5,9
TG,HYUNDAI,2024,6,6
TG,HYUNDAI,2024,7,5
TG,HYUNDAI,2024,8,6
TG,HYUNDAI,2024,9,11
TG,HYUNDAI,2024,10,8
TG,HYUNDAI,2024,11,13
TG,HYUNDAI,2024,12,11
TG,HYUNDAI,2025,1,3
TG,HYUNDAI,2025,2,6
TG,HYUNDAI,2025,3,8
TG,HYUNDAI,2025,4,5
TG,HYUNDAI,2025,5,10
TG,HYUNDAI,2025,6,1
TG,HYUNDAI,2025,7,5
TG,HYUNDAI,2025,8,2
TG,HYUNDAI,2025,9,2
TG,HYUNDAI,2025,10,8
TG,HYUNDAI,2025,11,8
TG,HYUNDAI,2025,12,3
TG,HYUNDAI,2026,1,2
TG,HYUNDAI,2026,2,3
TG,HYUNDAI,2026,3,2
TG,JAC,2020,7,1
TG,JAC,2020,8,2
TG,JAC,2020,10,1
TG,JAC,2020,12,1
TG,JAC,2022,11,1
TG,JAC,2022,12,2
TG,JAC,2023,8,1
TG,JAC,2023,12,1
TG,JAC,2025,6,2
TG,JAC,2025,7,2
TG,JAC,2025,9,1
TG,JAC,2025,10,3
TG,JAC,2025,11,1
TG,JAC,2025,12,5
TG,JAC,2026,1,1
TG,JAC,2026,2,1
TG,JAC,2026,3,1
TG,JAGUAR,2018,10,1
TG,JAGUAR,2018,11,1
TG,JAGUAR,2019,2,1
TG,JAGUAR,2019,3,4
TG,JAGUAR,2019,4,1
TG,JAGUAR,2019,6,1
TG,JAGUAR,2019,10,1
TG,JAGUAR,2019,12,1
TG,JAGUAR,2020,2,1
TG,JAGUAR,2020,8,1
TG,JAGUAR,2020,11,3
TG,JAGUAR,2020,12,4
TG,JAGUAR,2021,3,1
TG,JAGUAR,2021,4,1
TG,JAGUAR,2021,10,1
TG,JAGUAR,2021,12,2
TG,JAGUAR,2022,10,1
TG,JEEP,2023,7,1
TG,JEEP,2023,8,1
TG,JEEP,2023,10,3
TG,JEEP,2023,11,2
TG,JEEP,2024,1,1
TG,JEEP,2024,2,1
TG,JEEP,2024,4,1
TG,JEEP,2024,5,1
TG,JEEP,2024,7,2
TG,KG MOBILITY,2024,5,1
TG,KG MOBILITY,2024,6,1
TG,KG MOBILITY,2025,5,1
TG,KG MOBILITY,2025,7,1
TG,KG MOBILITY,2025,12,1
TG,KG MOBILITY,2026,3,1
TG,KIA,2016,1,3
TG,KIA,2016,3,1
TG,KIA,2016,6,1
TG,KIA,2016,8,1
TG,KIA,2017,8,1
TG,KIA,2017,12,1
TG,KIA,2018,11,1
TG,KIA,2019,8,1
TG,KIA,2020,1,1
TG,KIA,2020,3,1
TG,KIA,2020,5,5
TG,KIA,2020,7,3
TG,KIA,2020,8,2
TG,KIA,2020,9,5
TG,KIA,2020,10,2
TG,KIA,2020,11,5
TG,KIA,2020,12,5
TG,KIA,2021,1,3
TG,KIA,2021,2,2
TG,KIA,2021,3,2
TG,KIA,2021,4,2
TG,KIA,2021,5,3
TG,KIA,2021,6,2
TG,KIA,2021,7,1
TG,KIA,2021,8,3
TG,KIA,2021,9,5
TG,KIA,2021,10,1
TG,KIA,2021,11,4
TG,KIA,2021,12,3
TG,KIA,2022,1,3
TG,KIA,2022,2,3
TG,KIA,2022,3,6
TG,KIA,2022,4,3
TG,KIA,2022,5,8
TG,KIA,2022,6,5
TG,KIA,2022,7,3
TG,KIA,2022,8,2
TG,KIA,2022,9,2
TG,KIA,2022,10,3
TG,KIA,2022,11,3
TG,KIA,2022,12,4
TG,KIA,2023,1,2
TG,KIA,2023,2,7
TG,KIA,2023,3,2
TG,KIA,2023,4,4
TG,KIA,2023,5,4
TG,KIA,2023,6,3
TG,KIA,2023,7,3
TG,KIA,2023,8,8
TG,KIA,2023,9,8
TG,KIA,2023,10,3
TG,KIA,2023,11,4
TG,KIA,2023,12,7
TG,KIA,2024,1,6
TG,KIA,2024,2,4
TG,KIA,2024,3,6
TG,KIA,2024,4,4
TG,KIA,2024,5,3
TG,KIA,2024,6,3
TG,KIA,2024,7,5
TG,KIA,2024,8,2
TG,KIA,2024,9,3
TG,KIA,2024,10,2
TG,KIA,2024,11,8
TG,KIA,2024,12,4
TG,KIA,2025,1,4
TG,KIA,2025,2,5
TG,KIA,2025,3,6
TG,KIA,2025,4,3
TG,KIA,2025,5,2
TG,KIA,2025,6,4
TG,KIA,2025,7,4
TG,KIA,2025,9,2
TG,KIA,2025,10,4
TG,KIA,2025,11,3
TG,KIA,2025,12,1
TG,KIA,2026,1,8
TG,KIA,2026,2,6
TG,KIA,2026,3,13
TG,LEAPMOTOR,2025,2,3
TG,LEAPMOTOR,2025,3,1
TG,LEAPMOTOR,2025,4,2
TG,LEAPMOTOR,2025,5,3
TG,LEAPMOTOR,2025,8,1
TG,LEAPMOTOR,2025,9,6
TG,LEAPMOTOR,2025,10,2
TG,LEAPMOTOR,2025,11,11
TG,LEAPMOTOR,2025,12,5
TG,LEAPMOTOR,2026,1,4
TG,LEAPMOTOR,2026,2,5
TG,LEAPMOTOR,2026,3,8
TG,LEXUS,2023,8,1
TG,LEXUS,2023,11,1
TG,LEXUS,2023,12,1
TG,LOTUS,2023,11,1
TG,LOTUS,2024,3,1
TG,LOTUS,2024,9,1
TG,LOTUS,2025,4,1
TG,LUCID,2024,4,1
TG,LUCID,2024,7,1
TG,LUCID,2024,9,1
TG,MASERATI,2025,12,2
TG,MAXUS,2025,12,1
TG,MAZDA,2020,9,2
TG,MAZDA,2020,10,6
TG,MAZDA,2020,11,5
TG,MAZDA,2020,12,3
TG,MAZDA,2021,4,1
TG,MAZDA,2021,9,1
TG,MAZDA,2025,9,2
TG,MAZDA,2025,10,1
TG,MAZDA,2025,11,3
TG,MAZDA,2025,12,3
TG,MAZDA,2026,3,1
TG,MERCEDES-BENZ,2016,2,2
TG,MERCEDES-BENZ,2016,4,1
TG,MERCEDES-BENZ,2016,5,1
TG,MERCEDES-BENZ,2016,9,1
TG,MERCEDES-BENZ,2016,10,1
TG,MERCEDES-BENZ,2016,12,1
TG,MERCEDES-BENZ,2017,2,1
TG,MERCEDES-BENZ,2017,12,1
TG,MERCEDES-BENZ,2018,3,1
TG,MERCEDES-BENZ,2019,8,1
TG,MERCEDES-BENZ,2019,10,1
TG,MERCEDES-BENZ,2020,2,1
TG,MERCEDES-BENZ,2020,3,1
TG,MERCEDES-BENZ,2020,4,1
TG,MERCEDES-BENZ,2020,5,1
TG,MERCEDES-BENZ,2020,6,2
TG,MERCEDES-BENZ,2020,7,1
TG,MERCEDES-BENZ,2020,9,1
TG,MERCEDES-BENZ,2020,10,2
TG,MERCEDES-BENZ,2020,11,2
TG,MERCEDES-BENZ,2021,1,1
TG,MERCEDES-BENZ,2021,2,1
TG,MERCEDES-BENZ,2021,4,6
TG,MERCEDES-BENZ,2021,5,6
TG,MERCEDES-BENZ,2021,6,4
TG,MERCEDES-BENZ,2021,7,5
TG,MERCEDES-BENZ,2021,8,6
TG,MERCEDES-BENZ,2021,9,4
TG,MERCEDES-BENZ,2021,10,4
TG,MERCEDES-BENZ,2021,11,7
TG,MERCEDES-BENZ,2021,12,8
TG,MERCEDES-BENZ,2022,1,5
TG,MERCEDES-BENZ,2022,2,5
TG,MERCEDES-BENZ,2022,3,5
TG,MERCEDES-BENZ,2022,4,4
TG,MERCEDES-BENZ,2022,5,6
TG,MERCEDES-BENZ,2022,6,5
TG,MERCEDES-BENZ,2022,7,5
TG,MERCEDES-BENZ,2022,8,4
TG,MERCEDES-BENZ,2022,9,8
TG,MERCEDES-BENZ,2022,10,8
TG,MERCEDES-BENZ,2022,11,8
TG,MERCEDES-BENZ,2022,12,6
TG,MERCEDES-BENZ,2023,1,11
TG,MERCEDES-BENZ,2023,2,4
TG,MERCEDES-BENZ,2023,3,9
TG,MERCEDES-BENZ,2023,4,6
TG,MERCEDES-BENZ,2023,5,5
TG,MERCEDES-BENZ,2023,6,11
TG,MERCEDES-BENZ,2023,7,6
TG,MERCEDES-BENZ,2023,8,9
TG,MERCEDES-BENZ,2023,9,8
TG,MERCEDES-BENZ,2023,10,7
TG,MERCEDES-BENZ,2023,11,5
TG,MERCEDES-BENZ,2023,12,6
TG,MERCEDES-BENZ,2024,1,4
TG,MERCEDES-BENZ,2024,2,2
TG,MERCEDES-BENZ,2024,3,12
TG,MERCEDES-BENZ,2024,4,6
TG,MERCEDES-BENZ,2024,5,2
TG,MERCEDES-BENZ,2024,6,4
TG,MERCEDES-BENZ,2024,7,4
TG,MERCEDES-BENZ,2024,8,8
TG,MERCEDES-BENZ,2024,9,4
TG,MERCEDES-BENZ,2024,10,4
TG,MERCEDES-BENZ,2024,11,3
TG,MERCEDES-BENZ,2024,12,3
TG,MERCEDES-BENZ,2025,1,4
TG,MERCEDES-BENZ,2025,2,2
TG,MERCEDES-BENZ,2025,3,1
TG,MERCEDES-BENZ,2025,4,7
TG,MERCEDES-BENZ,2025,5,1
TG,MERCEDES-BENZ,2025,6,9
TG,MERCEDES-BENZ,2025,7,2
TG,MERCEDES-BENZ,2025,8,2
TG,MERCEDES-BENZ,2025,9,3
TG,MERCEDES-BENZ,2025,10,5
TG,MERCEDES-BENZ,2025,11,8
TG,MERCEDES-BENZ,2025,12,5
TG,MERCEDES-BENZ,2026,1,1
TG,MERCEDES-BENZ,2026,2,5
TG,MERCEDES-BENZ,2026,3,7
TG,MG,2022,1,3
TG,MG,2025,4,1
TG,MG,2025,8,1
TG,MG,2025,9,8
TG,MG,2025,10,2
TG,MG,2025,11,5
TG,MG,2025,12,9
TG,MG,2026,1,2
TG,MG,2026,2,3
TG,MG,2026,3,5
TG,MINI,2020,3,3
TG,MINI,2020,4,1
TG,MINI,2020,8,4
TG,MINI,2020,9,1
TG,MINI,2020,10,1
TG,MINI,2020,11,1
TG,MINI,2020,12,1
TG,MINI,2021,2,3
TG,MINI,2021,4,1
TG,MINI,2021,6,3
TG,MINI,2021,8,2
TG,MINI,2021,9,1
TG,MINI,2021,10,3
TG,MINI,2021,11,2
TG,MINI,2021,12,2
TG,MINI,2022,1,1
TG,MINI,2022,2,1
TG,MINI,2022,4,2
TG,MINI,2022,6,1
TG,MINI,2022,7,1
TG,MINI,2022,8,1
TG,MINI,2022,9,1
TG,MINI,2022,10,1
TG,MINI,2022,12,1
TG,MINI,2023,3,2
TG,MINI,2023,9,1
TG,MINI,2023,12,1
TG,MINI,2024,4,2
TG,MINI,2024,5,2
TG,MINI,2024,7,3
TG,MINI,2024,9,2
TG,MINI,2024,10,1
TG,MINI,2024,11,1
TG,MINI,2024,12,2
TG,MINI,2025,2,1
TG,MINI,2025,3,2
TG,MINI,2025,4,1
TG,MINI,2025,5,2
TG,MINI,2025,6,2
TG,MINI,2025,7,1
TG,MINI,2025,8,2
TG,MINI,2025,9,2
TG,MINI,2025,10,7
TG,MINI,2025,11,1
TG,MINI,2025,12,1
TG,MINI,2026,1,1
TG,MINI,2026,2,1
TG,MINI,2026,3,3
TG,MITSUBISHI,2016,2,1
TG,MITSUBISHI,2016,4,1
TG,MITSUBISHI,2017,2,1
TG,MITSUBISHI,2017,4,1
TG,MITSUBISHI,2018,3,1
TG,MITSUBISHI,2018,4,2
TG,MITSUBISHI,2018,9,1
TG,MITSUBISHI,2019,3,3
TG,MITSUBISHI,2019,10,2
TG,MITSUBISHI,2019,11,1
TG,MITSUBISHI,2025,12,5
TG,NISSAN,2016,4,3
TG,NISSAN,2016,12,1
TG,NISSAN,2017,1,1
TG,NISSAN,2017,2,1
TG,NISSAN,2017,3,1
TG,NISSAN,2017,4,1
TG,NISSAN,2017,9,1
TG,NISSAN,2017,12,1
TG,NISSAN,2018,3,2
TG,NISSAN,2018,4,1
TG,NISSAN,2018,6,2
TG,NISSAN,2018,7,1
TG,NISSAN,2018,8,3
TG,NISSAN,2018,9,3
TG,NISSAN,2018,10,5
TG,NISSAN,2018,11,4
TG,NISSAN,2018,12,2
TG,NISSAN,2019,1,2
TG,NISSAN,2019,2,3
TG,NISSAN,2019,3,2
TG,NISSAN,2019,4,2
TG,NISSAN,2019,6,2
TG,NISSAN,2019,7,2
TG,NISSAN,2019,9,2
TG,NISSAN,2019,10,1
TG,NISSAN,2019,11,3
TG,NISSAN,2019,12,3
TG,NISSAN,2020,1,3
TG,NISSAN,2020,2,2
TG,NISSAN,2020,3,3
TG,NISSAN,2020,5,2
TG,NISSAN,2020,6,1
TG,NISSAN,2020,7,3
TG,NISSAN,2020,8,2
TG,NISSAN,2020,9,2
TG,NISSAN,2020,10,2
TG,NISSAN,2020,11,1
TG,NISSAN,2020,12,6
TG,NISSAN,2021,2,1
TG,NISSAN,2021,3,3
TG,NISSAN,2021,4,1
TG,NISSAN,2021,5,1
TG,NISSAN,2021,6,1
TG,NISSAN,2021,7,2
TG,NISSAN,2021,10,3
TG,NISSAN,2021,11,1
TG,NISSAN,2022,1,1
TG,NISSAN,2022,4,3
TG,NISSAN,2022,5,2
TG,NISSAN,2022,6,1
TG,NISSAN,2022,7,1
TG,NISSAN,2022,9,2
TG,NISSAN,2022,11,1
TG,NISSAN,2022,12,1
TG,NISSAN,2023,4,4
TG,NISSAN,2023,5,2
TG,NISSAN,2023,6,2
TG,NISSAN,2023,10,2
TG,NISSAN,2023,12,2
TG,NISSAN,2024,3,6
TG,NISSAN,2024,5,1
TG,NISSAN,2024,10,1
TG,NISSAN,2025,1,1
TG,NISSAN,2025,2,1
TG,NISSAN,2025,3,2
TG,NISSAN,2025,5,1
TG,NISSAN,2026,2,2
TG,NISSAN,2026,3,1
TG,OPEL,2017,8,5
TG,OPEL,2017,9,4
TG,OPEL,2017,10,3
TG,OPEL,2017,11,2
TG,OPEL,2017,12,3
TG,OPEL,2018,1,1
TG,OPEL,2019,6,2
TG,OPEL,2019,9,3
TG,OPEL,2019,10,2
TG,OPEL,2020,3,3
TG,OPEL,2020,4,1
TG,OPEL,2020,5,2
TG,OPEL,2020,6,1
TG,OPEL,2020,9,4
TG,OPEL,2020,10,1
TG,OPEL,2020,11,6
TG,OPEL,2020,12,1
TG,OPEL,2021,1,1
TG,OPEL,2021,2,2
TG,OPEL,2021,3,6
TG,OPEL,2021,4,5
TG,OPEL,2021,5,6
TG,OPEL,2021,6,8
TG,OPEL,2021,8,9
TG,OPEL,2021,9,6
TG,OPEL,2021,10,2
TG,OPEL,2021,11,2
TG,OPEL,2021,12,5
TG,OPEL,2022,1,1
TG,OPEL,2022,2,6
TG,OPEL,2022,3,3
TG,OPEL,2022,4,2
TG,OPEL,2022,5,7
TG,OPEL,2022,6,6
TG,OPEL,2022,7,5
TG,OPEL,2022,8,1
TG,OPEL,2022,9,5
TG,OPEL,2022,10,2
TG,OPEL,2022,11,6
TG,OPEL,2022,12,2
TG,OPEL,2023,1,1
TG,OPEL,2023,2,2
TG,OPEL,2023,3,3
TG,OPEL,2023,4,2
TG,OPEL,2023,5,2
TG,OPEL,2023,6,10
TG,OPEL,2023,7,2
TG,OPEL,2023,8,3
TG,OPEL,2023,9,7
TG,OPEL,2023,10,2
TG,OPEL,2023,11,6
TG,OPEL,2023,12,8
TG,OPEL,2024,2,5
TG,OPEL,2024,3,3
TG,OPEL,2024,4,1
TG,OPEL,2024,5,1
TG,OPEL,2024,6,2
TG,OPEL,2024,7,3
TG,OPEL,2024,8,4
TG,OPEL,2024,9,1
TG,OPEL,2024,11,2
TG,OPEL,2024,12,3
TG,OPEL,2025,2,1
TG,OPEL,2025,3,4
TG,OPEL,2025,4,2
TG,OPEL,2025,5,19
TG,OPEL,2025,6,9
TG,OPEL,2025,8,3
TG,OPEL,2025,10,4
TG,OPEL,2025,12,2
TG,OPEL,2026,1,5
TG,OPEL,2026,2,1
TG,OPEL,2026,3,3
TG,PEUGEOT,2016,4,1
TG,PEUGEOT,2017,3,1
TG,PEUGEOT,2018,3,1
TG,PEUGEOT,2020,5,1
TG,PEUGEOT,2020,6,1
TG,PEUGEOT,2020,7,1
TG,PEUGEOT,2020,8,4
TG,PEUGEOT,2020,9,2
TG,PEUGEOT,2020,10,4
TG,PEUGEOT,2020,11,8
TG,PEUGEOT,2020,12,3
TG,PEUGEOT,2021,1,1
TG,PEUGEOT,2021,2,2
TG,PEUGEOT,2021,3,3
TG,PEUGEOT,2021,4,7
TG,PEUGEOT,2021,5,2
TG,PEUGEOT,2021,6,5
TG,PEUGEOT,2021,7,9
TG,PEUGEOT,2021,8,3
TG,PEUGEOT,2021,9,7
TG,PEUGEOT,2021,10,5
TG,PEUGEOT,2021,11,3
TG,PEUGEOT,2021,12,1
TG,PEUGEOT,2022,1,9
TG,PEUGEOT,2022,2,5
TG,PEUGEOT,2022,3,9
TG,PEUGEOT,2022,4,9
TG,PEUGEOT,2022,5,3
TG,PEUGEOT,2022,6,3
TG,PEUGEOT,2022,7,1
TG,PEUGEOT,2022,8,4
TG,PEUGEOT,2022,9,2
TG,PEUGEOT,2022,10,3
TG,PEUGEOT,2022,11,2
TG,PEUGEOT,2022,12,2
TG,PEUGEOT,2023,1,7
TG,PEUGEOT,2023,2,6
TG,PEUGEOT,2023,3,8
TG,PEUGEOT,2023,4,6
TG,PEUGEOT,2023,5,4
TG,PEUGEOT,2023,6,4
TG,PEUGEOT,2023,7,8
TG,PEUGEOT,2023,8,4
TG,PEUGEOT,2023,9,2
TG,PEUGEOT,2023,10,3
TG,PEUGEOT,2023,11,2
TG,PEUGEOT,2024,1,3
TG,PEUGEOT,2024,2,4
TG,PEUGEOT,2024,3,1
TG,PEUGEOT,2024,4,8
TG,PEUGEOT,2024,5,2
TG,PEUGEOT,2024,6,2
TG,PEUGEOT,2024,7,3
TG,PEUGEOT,2024,8,3
TG,PEUGEOT,2024,9,4
TG,PEUGEOT,2024,10,5
TG,PEUGEOT,2024,11,1
TG,PEUGEOT,2025,1,3
TG,PEUGEOT,2025,2,2
TG,PEUGEOT,2025,3,2
TG,PEUGEOT,2025,4,2
TG,PEUGEOT,2025,5,1
TG,PEUGEOT,2025,6,2
TG,PEUGEOT,2025,7,4
TG,PEUGEOT,2025,9,1
TG,PEUGEOT,2025,10,1
TG,PEUGEOT,2025,11,2
TG,PEUGEOT,2025,12,2
TG,PEUGEOT,2026,1,1
TG,PEUGEOT,2026,3,3
TG,PININFARINA,2023,7,1
TG,POLESTAR,2020,10,1
TG,POLESTAR,2020,11,2
TG,POLESTAR,2021,1,2
TG,POLESTAR,2021,2,6
TG,POLESTAR,2021,3,4
TG,POLESTAR,2021,4,2
TG,POLESTAR,2021,5,1
TG,POLESTAR,2021,6,2
TG,POLESTAR,2021,7,2
TG,POLESTAR,2021,10,3
TG,POLESTAR,2021,11,5
TG,POLESTAR,2021,12,2
TG,POLESTAR,2022,1,2
TG,POLESTAR,2022,2,3
TG,POLESTAR,2022,3,2
TG,POLESTAR,2022,4,3
