year,month,brand,powertrain,count
2019,5,HYUNDAI,Hybrid (Petrol),8
2019,5,HYUNDAI,Hydrogen,1
2019,5,HYUNDAI,LPG,1
2019,5,HYUNDAI,PHEV,2
2019,5,HYUNDAI,Petrol,490
2019,5,INFINITI,Diesel,7
2019,5,INFINITI,Petrol,5
2019,5,IVECO,Diesel,1
2019,5,JAGUAR,BEV,57
2019,5,JAGUAR,Diesel,35
2019,5,JAGUAR,Petrol,87
2019,5,JEEP,Diesel,242
2019,5,JEEP,Petrol,211
2019,5,KIA,BEV,2
2019,5,KIA,Diesel,48
2019,5,KIA,Hybrid (Diesel),10
2019,5,KIA,Hybrid (Petrol),35
2019,5,KIA,PHEV,9
2019,5,KIA,Petrol,275
2019,5,LADA,Petrol,1
2019,5,LAMBORGHINI,Petrol,18
2019,5,LAND ROVER,Diesel,93
2019,5,LAND ROVER,Hybrid (Diesel),13
2019,5,LAND ROVER,Hybrid (Petrol),90
2019,5,LAND ROVER,Petrol,88
2019,5,LEXUS,Hybrid (Petrol),79
2019,5,LEXUS,Petrol,2
2019,5,LINCOLN,Petrol,1
2019,5,LOTUS,Petrol,7
2019,5,MASERATI,Diesel,3
2019,5,MASERATI,Petrol,36
2019,5,MAZDA,Diesel,28
2019,5,MAZDA,Petrol,560
2019,5,MC LAREN,Petrol,10
2019,5,MERCEDES-AMG,Hybrid (Petrol),12
2019,5,MERCEDES-AMG,Petrol,53
2019,5,MERCEDES-BENZ,Diesel,623
2019,5,MERCEDES-BENZ,Diesel PHEV,1
2019,5,MERCEDES-BENZ,Hybrid (Petrol),200
2019,5,MERCEDES-BENZ,Petrol,1339
2019,5,MINI,Diesel,8
2019,5,MINI,Hybrid (Petrol),25
2019,5,MINI,Petrol,260
2019,5,MITSUBISHI,BEV,5
2019,5,MITSUBISHI,Diesel,21
2019,5,MITSUBISHI,PHEV,62
2019,5,MITSUBISHI,Petrol,348
2019,5,MORGAN,Petrol,4
2019,5,NISSAN,BEV,21
2019,5,NISSAN,Diesel,154
2019,5,NISSAN,Petrol,226
2019,5,OPEL,BEV,2
2019,5,OPEL,Diesel,112
2019,5,OPEL,Petrol,1077
2019,5,PAGANI,Petrol,2
2019,5,PEUGEOT,BEV,2
2019,5,PEUGEOT,Diesel,202
2019,5,PEUGEOT,Petrol,681
2019,5,PORSCHE,Hybrid (Petrol),21
2019,5,PORSCHE,Petrol,282
2019,5,RENAULT,BEV,119
2019,5,RENAULT,Diesel,245
2019,5,RENAULT,Petrol,634
2019,5,ROLLS ROYCE,Petrol,2
2019,5,SEAT,CNG,111
2019,5,SEAT,Diesel,472
2019,5,SEAT,Petrol,905
2019,5,SKODA,CNG,22
2019,5,SKODA,Diesel,868
2019,5,SKODA,Petrol,1218
2019,5,SMART,BEV,31
2019,5,SMART,Petrol,174
2019,5,SSANGYONG,Diesel,33
2019,5,SUBARU,Petrol,124
2019,5,SUZUKI,Hybrid (Petrol),175
2019,5,SUZUKI,Petrol,735
2019,5,TESLA,BEV,202
2019,5,TOYOTA,Diesel,87
2019,5,TOYOTA,Hybrid (Petrol),753
2019,5,TOYOTA,Hydrogen,8
2019,5,TOYOTA,PHEV,7
2019,5,TOYOTA,Petrol,182
2019,5,VOLVO,Diesel,235
2019,5,VOLVO,Hybrid (Petrol),50
2019,5,VOLVO,PHEV,15
2019,5,VOLVO,Petrol,374
2019,5,VW,BEV,34
2019,5,VW,CNG,16
2019,5,VW,Diesel,1313
2019,5,VW,Petrol,2072
2019,6,ALFA ROMEO,Diesel,26
2019,6,ALFA ROMEO,Petrol,211
2019,6,ALPINA,Diesel,11
2019,6,ALPINA,Petrol,1
2019,6,ALPINE,Petrol,22
2019,6,ASTON MARTIN,Petrol,20
2019,6,AUDI,BEV,55
2019,6,AUDI,CNG,1
2019,6,AUDI,Diesel,242
2019,6,AUDI,Hybrid (Diesel),179
2019,6,AUDI,Hybrid (Petrol),163
2019,6,AUDI,Petrol,861
2019,6,BENTLEY,Petrol,26
2019,6,BMW,BEV,62
2019,6,BMW,Diesel,1173
2019,6,BMW,Hybrid (Petrol),26
2019,6,BMW,PHEV,5
2019,6,BMW,Petrol,891
2019,6,BUGATTI,Petrol,1
2019,6,CADILLAC,Petrol,11
2019,6,CATERHAM,Petrol,1
2019,6,CHEVROLET,Petrol,28
2019,6,CHRYSLER,Petrol,1
2019,6,CITROEN,BEV,3
2019,6,CITROEN,Diesel,185
2019,6,CITROEN,Petrol,501
2019,6,CITROEN-DANGEL,Diesel,1
2019,6,DACIA,Diesel,108
2019,6,DACIA,Petrol,662
2019,6,DODGE,Petrol,25
2019,6,DS,Diesel,7
2019,6,DS,Petrol,47
2019,6,FACEL-VEGA,Petrol,1
2019,6,FERRARI,Hybrid (Petrol),1
2019,6,FERRARI,Petrol,46
2019,6,FFW,Petrol,2
2019,6,FIAT,CNG,14
2019,6,FIAT,Diesel,271
2019,6,FIAT,Petrol,584
2019,6,FORD,Diesel,433
2019,6,FORD,Petrol,674
2019,6,FORD-CNG-TECHNIK,Hybrid (Petrol),53
2019,6,HONDA,Hybrid (Petrol),40
2019,6,HONDA,Petrol,209
2019,6,HYUNDAI,BEV,45
2019,6,HYUNDAI,Diesel,154
2019,6,HYUNDAI,Hybrid (Diesel),39
2019,6,HYUNDAI,Hybrid (Petrol),5
2019,6,HYUNDAI,Hydrogen,2
2019,6,HYUNDAI,PHEV,7
2019,6,HYUNDAI,Petrol,471
2019,6,INFINITI,Diesel,3
2019,6,INFINITI,Petrol,6
2019,6,JAGUAR,BEV,42
2019,6,JAGUAR,Diesel,48
2019,6,JAGUAR,Petrol,146
2019,6,JEEP,Diesel,187
2019,6,JEEP,Petrol,282
2019,6,KIA,BEV,19
2019,6,KIA,Diesel,44
2019,6,KIA,Hybrid (Diesel),5
2019,6,KIA,Hybrid (Petrol),49
2019,6,KIA,PHEV,8
2019,6,KIA,Petrol,262
2019,6,LAMBORGHINI,Petrol,23
2019,6,LAND ROVER,Diesel,80
2019,6,LAND ROVER,Hybrid (Diesel),45
2019,6,LAND ROVER,Hybrid (Petrol),130
2019,6,LAND ROVER,Petrol,102
2019,6,LEXUS,Hybrid (Petrol),91
2019,6,LEXUS,Petrol,2
2019,6,LOTUS,Petrol,6
2019,6,MAN,Diesel,2
2019,6,MASERATI,Diesel,2
2019,6,MASERATI,Petrol,17
2019,6,MAZDA,Diesel,25
2019,6,MAZDA,Petrol,503
2019,6,MC LAREN,Petrol,10
2019,6,MERCEDES-AMG,Hybrid (Petrol),9
2019,6,MERCEDES-AMG,Petrol,36
2019,6,MERCEDES-BENZ,BEV,6
2019,6,MERCEDES-BENZ,Diesel,716
2019,6,MERCEDES-BENZ,Diesel PHEV,1
2019,6,MERCEDES-BENZ,Hybrid (Petrol),200
2019,6,MERCEDES-BENZ,Petrol,1288
2019,6,MINI,Diesel,16
2019,6,MINI,Hybrid (Petrol),28
2019,6,MINI,Petrol,397
2019,6,MITSUBISHI,BEV,10
2019,6,MITSUBISHI,Diesel,50
2019,6,MITSUBISHI,PHEV,63
2019,6,MITSUBISHI,Petrol,383
2019,6,MORGAN,Petrol,1
2019,6,NISSAN,BEV,32
2019,6,NISSAN,Diesel,223
2019,6,NISSAN,Petrol,171
2019,6,OPEL,BEV,6
2019,6,OPEL,CNG,1
2019,6,OPEL,Diesel,96
2019,6,OPEL,Petrol,1208
2019,6,PAGANI,Petrol,1
2019,6,PEUGEOT,BEV,1
2019,6,PEUGEOT,Diesel,228
2019,6,PEUGEOT,Petrol,686
2019,6,PORSCHE,Hybrid (Petrol),11
2019,6,PORSCHE,Petrol,362
2019,6,RENAULT,BEV,129
2019,6,RENAULT,Diesel,359
2019,6,RENAULT,Hybrid (Diesel),1
2019,6,RENAULT,Petrol,866
2019,6,ROLLS ROYCE,Petrol,5
2019,6,ROVER,Petrol,1
2019,6,SEAT,CNG,87
2019,6,SEAT,Diesel,328
2019,6,SEAT,Petrol,757
2019,6,SKODA,CNG,18
2019,6,SKODA,Diesel,818
2019,6,SKODA,Petrol,1193
2019,6,SMART,BEV,24
2019,6,SMART,Petrol,108
2019,6,SSANGYONG,Diesel,32
2019,6,SSANGYONG,Petrol,3
2019,6,SUBARU,Diesel,1
2019,6,SUBARU,Petrol,297
2019,6,SUZUKI,Hybrid (Petrol),118
2019,6,SUZUKI,Petrol,673
2019,6,TESLA,BEV,689
2019,6,TOYOTA,Diesel,81
2019,6,TOYOTA,Hybrid (Petrol),676
2019,6,TOYOTA,Hydrogen,1
2019,6,TOYOTA,PHEV,4
2019,6,TOYOTA,Petrol,213
2019,6,UEBRIGE (SIEHE TYP),BEV,2
2019,6,UEBRIGE (SIEHE TYP),Petrol,1
2019,6,VOLVO,Diesel,399
2019,6,VOLVO,Hybrid (Diesel),21
2019,6,VOLVO,Hybrid (Petrol),30
2019,6,VOLVO,PHEV,9
2019,6,VOLVO,Petrol,373
2019,6,VW,BEV,27
2019,6,VW,CNG,22
2019,6,VW,Diesel,1203
2019,6,VW,Petrol,1859
2019,7,ALFA ROMEO,Diesel,29
2019,7,ALFA ROMEO,Petrol,231
2019,7,ALPINA,Diesel,7
2019,7,ALPINA,Petrol,2
2019,7,ALPINE,Petrol,23
2019,7,ASTON MARTIN,Petrol,13
2019,7,AUDI,BEV,77
2019,7,AUDI,CNG,9
2019,7,AUDI,Diesel,342
2019,7,AUDI,Hybrid (Diesel),275
2019,7,AUDI,Hybrid (Petrol),192
2019,7,AUDI,Petrol,984
2019,7,BENTLEY,Petrol,21
2019,7,BMW,BEV,82
2019,7,BMW,Diesel,1171
2019,7,BMW,Hybrid (Petrol),20
2019,7,BMW,PHEV,22
2019,7,BMW,Petrol,835
2019,7,BUGATTI,Petrol,1
2019,7,CADILLAC,Petrol,5
2019,7,CHEVROLET,Petrol,21
2019,7,CHRYSLER,Petrol,3
2019,7,CITROEN,BEV,1
2019,7,CITROEN,Diesel,142
2019,7,CITROEN,Petrol,562
2019,7,DACIA,Diesel,63
2019,7,DACIA,Petrol,717
2019,7,DALLARA,Petrol,2
2019,7,DODGE,Hybrid (Petrol),1
2019,7,DODGE,Petrol,36
2019,7,DS,Diesel,5
2019,7,DS,Petrol,83
2019,7,FERRARI,Petrol,46
2019,7,FFW,Petrol,3
2019,7,FIAT,CNG,6
2019,7,FIAT,Diesel,92
2019,7,FIAT,Petrol,623
2019,7,FIAT-ABARTH,Petrol,1
2019,7,FORD,Diesel,426
2019,7,FORD,Hybrid (Petrol),1
2019,7,FORD,Petrol,825
2019,7,FORD-CNG-TECHNIK,Hybrid (Petrol),27
2019,7,HONDA,Hybrid (Petrol),36
2019,7,HONDA,Petrol,220
2019,7,HYUNDAI,BEV,83
2019,7,HYUNDAI,Diesel,80
2019,7,HYUNDAI,Hybrid (Diesel),29
2019,7,HYUNDAI,Hybrid (Petrol),5
2019,7,HYUNDAI,Hydrogen,2
2019,7,HYUNDAI,PHEV,4
2019,7,HYUNDAI,Petrol,456
2019,7,INFINITI,Diesel,6
2019,7,INFINITI,Petrol,1
2019,7,JAGUAR,BEV,28
2019,7,JAGUAR,Diesel,27
2019,7,JAGUAR,Petrol,122
2019,7,JEEP,Diesel,198
2019,7,JEEP,Petrol,261
2019,7,KIA,BEV,4
2019,7,KIA,Diesel,18
2019,7,KIA,Hybrid (Diesel),4
2019,7,KIA,Hybrid (Petrol),22
2019,7,KIA,PHEV,7
2019,7,KIA,Petrol,235
2019,7,KTM,Petrol,1
2019,7,LAMBORGHINI,Petrol,24
2019,7,LANCIA,Petrol,1
2019,7,LAND ROVER,Diesel,67
2019,7,LAND ROVER,Hybrid (Diesel),27
2019,7,LAND ROVER,Hybrid (Petrol),113
2019,7,LAND ROVER,Petrol,103
2019,7,LEXUS,Hybrid (Petrol),80
2019,7,LEXUS,Petrol,1
2019,7,LINCOLN,Petrol,1
2019,7,LOTUS,Petrol,9
2019,7,MAN,Diesel,3
2019,7,MASERATI,Diesel,1
2019,7,MASERATI,Petrol,39
2019,7,MAZDA,Diesel,36
2019,7,MAZDA,Petrol,569
2019,7,MC LAREN,Petrol,10
2019,7,MERCEDES-AMG,Hybrid (Petrol),12
2019,7,MERCEDES-AMG,Petrol,37
2019,7,MERCEDES-BENZ,BEV,26
2019,7,MERCEDES-BENZ,Diesel,691
2019,7,MERCEDES-BENZ,Hybrid (Petrol),204
2019,7,MERCEDES-BENZ,Petrol,1138
2019,7,MINI,Diesel,18
2019,7,MINI,Hybrid (Petrol),14
2019,7,MINI,PHEV,1
2019,7,MINI,Petrol,457
2019,7,MITSUBISHI,BEV,6
2019,7,MITSUBISHI,Diesel,10
2019,7,MITSUBISHI,PHEV,114
2019,7,MITSUBISHI,Petrol,199
2019,7,MORGAN,Petrol,3
2019,7,NISSAN,BEV,42
2019,7,NISSAN,Diesel,106
2019,7,NISSAN,Petrol,154
2019,7,OPEL,BEV,5
2019,7,OPEL,Diesel,89
2019,7,OPEL,Petrol,668
2019,7,PAGANI,Petrol,1
2019,7,PEUGEOT,BEV,2
2019,7,PEUGEOT,Diesel,200
2019,7,PEUGEOT,Petrol,544
2019,7,PEUGEOT-DANGEL,Diesel,2
2019,7,PORSCHE,Hybrid (Petrol),13
2019,7,PORSCHE,Petrol,283
2019,7,RENAULT,BEV,94
2019,7,RENAULT,Diesel,207
2019,7,RENAULT,Petrol,494
2019,7,ROLLS ROYCE,Petrol,8
2019,7,SEAT,CNG,46
2019,7,SEAT,Diesel,395
2019,7,SEAT,Petrol,777
2019,7,SKODA,CNG,13
2019,7,SKODA,Diesel,631
2019,7,SKODA,Petrol,956
2019,7,SMART,BEV,19
2019,7,SMART,Petrol,116
2019,7,SSANGYONG,Diesel,44
2019,7,SSANGYONG,Petrol,3
2019,7,SUBARU,Petrol,155
2019,7,SUZUKI,Hybrid (Petrol),26
2019,7,SUZUKI,Petrol,406
2019,7,TESLA,BEV,195
2019,7,TOYOTA,Diesel,66
2019,7,TOYOTA,Hybrid (Petrol),705
2019,7,TOYOTA,PHEV,2
2019,7,TOYOTA,Petrol,122
2019,7,UEBRIGE (SIEHE TYP),Petrol,5
2019,7,VOLVO,Diesel,207
2019,7,VOLVO,Hybrid (Diesel),127
2019,7,VOLVO,Hybrid (Petrol),45
2019,7,VOLVO,PHEV,23
2019,7,VOLVO,Petrol,341
2019,7,VW,BEV,22
2019,7,VW,CNG,27
2019,7,VW,Diesel,1072
2019,7,VW,Petrol,1875
2019,8,ALFA ROMEO,Diesel,28
2019,8,ALFA ROMEO,Petrol,141
2019,8,ALPINA,Diesel,2
2019,8,ALPINA,Petrol,2
2019,8,ALPINE,Petrol,10
2019,8,ASTON MARTIN,Petrol,14
2019,8,AUDI,BEV,38
2019,8,AUDI,CNG,2
2019,8,AUDI,Diesel,223
2019,8,AUDI,Hybrid (Diesel),199
2019,8,AUDI,Hybrid (Petrol),102
2019,8,AUDI,PHEV,2
2019,8,AUDI,Petrol,467
2019,8,BENTLEY,Petrol,20
2019,8,BMW,BEV,81
2019,8,BMW,Diesel,755
2019,8,BMW,Hybrid (Petrol),8
2019,8,BMW,PHEV,44
2019,8,BMW,Petrol,637
2019,8,BUGATTI,Petrol,3
2019,8,CADILLAC,Petrol,17
2019,8,CHEVROLET,Diesel,1
2019,8,CHEVROLET,Petrol,42
2019,8,CHRYSLER,Petrol,1
2019,8,CITROEN,BEV,3
2019,8,CITROEN,Diesel,85
2019,8,CITROEN,Petrol,313
2019,8,CITROEN-DANGEL,Diesel,1
2019,8,DACIA,Diesel,61
2019,8,DACIA,Petrol,435
2019,8,DODGE,Petrol,13
2019,8,DS,Diesel,6
2019,8,DS,Petrol,39
2019,8,FERRARI,Petrol,31
2019,8,FIAT,BEV,3
2019,8,FIAT,CNG,5
2019,8,FIAT,Diesel,52
2019,8,FIAT,Petrol,532
2019,8,FORD,Diesel,476
2019,8,FORD,Petrol,532
2019,8,FORD-CNG-TECHNIK,Hybrid (Petrol),37
2019,8,HONDA,Hybrid (Petrol),34
2019,8,HONDA,Petrol,213
2019,8,HYUNDAI,BEV,99
2019,8,HYUNDAI,Diesel,53
2019,8,HYUNDAI,Hybrid (Diesel),29
2019,8,HYUNDAI,Hybrid (Petrol),7
2019,8,HYUNDAI,Hydrogen,2
2019,8,HYUNDAI,PHEV,5
2019,8,HYUNDAI,Petrol,376
2019,8,INFINITI,Diesel,3
2019,8,INFINITI,Petrol,5
2019,8,IVECO,Diesel,1
2019,8,JAGUAR,BEV,27
2019,8,JAGUAR,Diesel,32
2019,8,JAGUAR,Petrol,82
2019,8,JEEP,Diesel,141
2019,8,JEEP,Petrol,217
2019,8,KIA,BEV,7
2019,8,KIA,Diesel,21
2019,8,KIA,Hybrid (Diesel),18
2019,8,KIA,Hybrid (Petrol),19
2019,8,KIA,PHEV,8
2019,8,KIA,Petrol,221
2019,8,LAMBORGHINI,Petrol,19
2019,8,LAND ROVER,Diesel,57
2019,8,LAND ROVER,Hybrid (Diesel),16
2019,8,LAND ROVER,Hybrid (Petrol),64
2019,8,LAND ROVER,Petrol,94
2019,8,LEXUS,Hybrid (Petrol),68
2019,8,LEXUS,Petrol,1
2019,8,LOTUS,Petrol,7
2019,8,MAN,Diesel,1
2019,8,MASERATI,Diesel,1
2019,8,MASERATI,Petrol,26
2019,8,MAZDA,Diesel,29
2019,8,MAZDA,Petrol,379
2019,8,MC LAREN,Petrol,3
2019,8,MERCEDES-AMG,Hybrid (Petrol),7
2019,8,MERCEDES-AMG,Petrol,20
2019,8,MERCEDES-BENZ,BEV,19
2019,8,MERCEDES-BENZ,Diesel,621
2019,8,MERCEDES-BENZ,Diesel PHEV,1
2019,8,MERCEDES-BENZ,Hybrid (Petrol),238
2019,8,MERCEDES-BENZ,Petrol,1031
2019,8,MINI,Hybrid (Petrol),5
2019,8,MINI,PHEV,18
2019,8,MINI,Petrol,288
2019,8,MITSUBISHI,BEV,1
2019,8,MITSUBISHI,Diesel,14
2019,8,MITSUBISHI,PHEV,47
2019,8,MITSUBISHI,Petrol,157
2019,8,MORGAN,Petrol,1
2019,8,NISSAN,BEV,49
2019,8,NISSAN,Diesel,61
2019,8,NISSAN,Petrol,159
2019,8,OPEL,BEV,4
2019,8,OPEL,Diesel,112
2019,8,OPEL,Petrol,573
2019,8,PEUGEOT,Diesel,141
2019,8,PEUGEOT,Petrol,383
2019,8,PORSCHE,Hybrid (Petrol),7
2019,8,PORSCHE,Petrol,265
2019,8,RENAULT,BEV,81
2019,8,RENAULT,Diesel,305
2019,8,RENAULT,Petrol,421
2019,8,ROLLS ROYCE,Petrol,4
2019,8,SEAT,CNG,42
2019,8,SEAT,Diesel,257
2019,8,SEAT,Petrol,751
2019,8,SKODA,CNG,54
2019,8,SKODA,Diesel,584
2019,8,SKODA,Petrol,777
2019,8,SMART,BEV,18
2019,8,SMART,Petrol,102
2019,8,SSANGYONG,Diesel,16
2019,8,SUBARU,Diesel,1
2019,8,SUBARU,Petrol,108
2019,8,SUZUKI,Hybrid (Petrol),25
2019,8,SUZUKI,Petrol,382
2019,8,TESLA,BEV,191
2019,8,TOYOTA,Diesel,63
2019,8,TOYOTA,Hybrid (Petrol),755
2019,8,TOYOTA,PHEV,6
2019,8,TOYOTA,Petrol,159
2019,8,UEBRIGE (SIEHE TYP),Petrol,1
2019,8,VOLVO,Diesel,102
2019,8,VOLVO,Hybrid (Diesel),45
2019,8,VOLVO,Hybrid (Petrol),36
2019,8,VOLVO,PHEV,38
2019,8,VOLVO,Petrol,204
2019,8,VW,BEV,5
2019,8,VW,CNG,16
2019,8,VW,Diesel,599
2019,8,VW,Petrol,1308
2019,9,ALFA ROMEO,Diesel,20
2019,9,ALFA ROMEO,Petrol,112
2019,9,ALPINA,Petrol,5
2019,9,ALPINE,Petrol,2
2019,9,ASTON MARTIN,Petrol,20
2019,9,AUDI,BEV,29
2019,9,AUDI,CNG,3
2019,9,AUDI,Diesel,209
2019,9,AUDI,Hybrid (Diesel),222
2019,9,AUDI,Hybrid (Petrol),97
2019,9,AUDI,PHEV,19
2019,9,AUDI,Petrol,536
2019,9,BENTLEY,Petrol,11
2019,9,BMW,BEV,158
2019,9,BMW,Diesel,823
2019,9,BMW,Hybrid (Petrol),10
2019,9,BMW,PHEV,51
2019,9,BMW,Petrol,764
2019,9,BUGATTI,Petrol,1
2019,9,CADILLAC,Petrol,15
2019,9,CATERHAM,Petrol,2
2019,9,CHEVROLET,Petrol,18
2019,9,CHRYSLER,Petrol,4
2019,9,CITROEN,Diesel,116
2019,9,CITROEN,Petrol,594
2019,9,DACIA,Diesel,56
2019,9,DACIA,Petrol,461
2019,9,DALLARA,Petrol,2
2019,9,DODGE,Petrol,38
2019,9,DS,Diesel,5
2019,9,DS,Petrol,44
2019,9,FERRARI,Petrol,44
2019,9,FIAT,BEV,1
2019,9,FIAT,CNG,20
2019,9,FIAT,Diesel,64
2019,9,FIAT,Petrol,571
2019,9,FORD,Diesel,553
2019,9,FORD,Petrol,535
2019,9,FORD-CNG-TECHNIK,Hybrid (Petrol),54
2019,9,FORD-CNG-TECHNIK,Petrol,1
2019,9,HONDA,Diesel,3
2019,9,HONDA,Hybrid (Petrol),69
2019,9,HONDA,Petrol,284
2019,9,HYUNDAI,BEV,126
2019,9,HYUNDAI,Diesel,50
2019,9,HYUNDAI,Hybrid (Diesel),25
2019,9,HYUNDAI,Hybrid (Petrol),48
2019,9,HYUNDAI,Hydrogen,4
2019,9,HYUNDAI,PHEV,3
2019,9,HYUNDAI,Petrol,490
2019,9,INFINITI,Diesel,7
2019,9,INFINITI,Petrol,5
2019,9,JAGUAR,BEV,20
2019,9,JAGUAR,Diesel,27
2019,9,JAGUAR,Petrol,119
2019,9,JEEP,Diesel,139
2019,9,JEEP,Petrol,179
2019,9,KIA,BEV,8
2019,9,KIA,Diesel,64
2019,9,KIA,Hybrid (Diesel),41
2019,9,KIA,Hybrid (Petrol),58
2019,9,KIA,PHEV,15
2019,9,KIA,Petrol,388
2019,9,LAMBORGHINI,Petrol,16
2019,9,LAND ROVER,Diesel,76
2019,9,LAND ROVER,Hybrid (Diesel),31
2019,9,LAND ROVER,Hybrid (Petrol),125
2019,9,LAND ROVER,Petrol,98
2019,9,LEXUS,Hybrid (Petrol),71
2019,9,LOTUS,Petrol,3
2019,9,MASERATI,Diesel,2
2019,9,MASERATI,Petrol,17
2019,9,MAZDA,Diesel,21
2019,9,MAZDA,Petrol,467
2019,9,MC LAREN,Petrol,6
2019,9,MERCEDES-AMG,Hybrid (Petrol),3
2019,9,MERCEDES-AMG,Petrol,27
2019,9,MERCEDES-BENZ,BEV,18
2019,9,MERCEDES-BENZ,Diesel,665
2019,9,MERCEDES-BENZ,Hybrid (Petrol),333
2019,9,MERCEDES-BENZ,Petrol,1146
2019,9,MINI,Diesel,13
2019,9,MINI,Hybrid (Petrol),5
2019,9,MINI,PHEV,27
2019,9,MINI,Petrol,410
2019,9,MITSUBISHI,BEV,9
2019,9,MITSUBISHI,Diesel,14
2019,9,MITSUBISHI,PHEV,73
2019,9,MITSUBISHI,Petrol,263
2019,9,MORGAN,Petrol,1
2019,9,NISSAN,BEV,68
2019,9,NISSAN,Diesel,88
2019,9,NISSAN,Petrol,151
2019,9,OPEL,BEV,41
2019,9,OPEL,CNG,1
2019,9,OPEL,Diesel,61
2019,9,OPEL,Petrol,1047
2019,9,PAGANI,Petrol,1
2019,9,PEUGEOT,BEV,1
2019,9,PEUGEOT,Diesel,178
2019,9,PEUGEOT,Petrol,603
2019,9,PEUGEOT-DANGEL,Diesel,1
2019,9,PORSCHE,Hybrid (Petrol),12
2019,9,PORSCHE,Petrol,365
2019,9,RENAULT,BEV,196
2019,9,RENAULT,Diesel,214
2019,9,RENAULT,Petrol,525
2019,9,ROLLS ROYCE,Petrol,2
2019,9,SEAT,CNG,40
2019,9,SEAT,Diesel,195
2019,9,SEAT,Petrol,737
2019,9,SKODA,CNG,69
2019,9,SKODA,Diesel,761
2019,9,SKODA,Petrol,1061
2019,9,SMART,BEV,30
2019,9,SMART,Petrol,89
2019,9,SSANGYONG,Diesel,39
2019,9,SSANGYONG,Petrol,6
2019,9,SUBARU,Petrol,186
2019,9,SUZUKI,Hybrid (Petrol),75
2019,9,SUZUKI,Petrol,556
2019,9,TESLA,BEV,869
2019,9,TOYOTA,Diesel,43
2019,9,TOYOTA,Hybrid (Petrol),544
2019,9,TOYOTA,LPG,1
2019,9,TOYOTA,PHEV,10
2019,9,TOYOTA,Petrol,194
2019,9,UEBRIGE (SIEHE TYP),BEV,1
2019,9,VOLVO,Diesel,132
2019,9,VOLVO,Hybrid (Diesel),104
2019,9,VOLVO,Hybrid (Petrol),36
2019,9,VOLVO,PHEV,60
2019,9,VOLVO,Petrol,280
2019,9,VW,BEV,7
2019,9,VW,CNG,20
2019,9,VW,Diesel,697
2019,9,VW,Petrol,1424
2019,10,ALFA ROMEO,Diesel,28
2019,10,ALFA ROMEO,Petrol,249
2019,10,ALPINA,Diesel,2
2019,10,ALPINA,Petrol,2
2019,10,ALPINE,Petrol,4
2019,10,ASTON MARTIN,Petrol,6
2019,10,AUDI,BEV,26
2019,10,AUDI,Diesel,253
2019,10,AUDI,Hybrid (Diesel),266
2019,10,AUDI,Hybrid (Petrol),206
2019,10,AUDI,PHEV,8
2019,10,AUDI,Petrol,1016
2019,10,BENTLEY,Hybrid (Petrol),4
2019,10,BENTLEY,Petrol,13
2019,10,BMW,BEV,101
2019,10,BMW,Diesel,1099
2019,10,BMW,Hybrid (Petrol),7
2019,10,BMW,PHEV,67
2019,10,BMW,Petrol,963
2019,10,BUGATTI,Petrol,3
2019,10,CADILLAC,Petrol,4
2019,10,CATERHAM,Petrol,1
2019,10,CHEVROLET,Petrol,74
2019,10,CITROEN,BEV,2
2019,10,CITROEN,Diesel,157
2019,10,CITROEN,Petrol,571
2019,10,CITROEN-DANGEL,Diesel,2
2019,10,DACIA,Diesel,85
2019,10,DACIA,Petrol,629
2019,10,DODGE,Petrol,51
2019,10,DS,Diesel,7
2019,10,DS,Petrol,22
2019,10,FERRARI,Petrol,35
2019,10,FIAT,CNG,41
2019,10,FIAT,Diesel,55
2019,10,FIAT,Petrol,640
2019,10,FORD,Diesel,508
2019,10,FORD,Hybrid (Diesel),5
2019,10,FORD,Petrol,531
2019,10,FORD-CNG-TECHNIK,Hybrid (Petrol),28
2019,10,HONDA,Diesel,5
2019,10,HONDA,Hybrid (Petrol),31
2019,10,HONDA,Petrol,226
2019,10,HYUNDAI,BEV,58
2019,10,HYUNDAI,Diesel,60
2019,10,HYUNDAI,Hybrid (Diesel),47
2019,10,HYUNDAI,Hybrid (Petrol),33
2019,10,HYUNDAI,Hydrogen,4
2019,10,HYUNDAI,PHEV,3
2019,10,HYUNDAI,Petrol,500
2019,10,INFINITI,Diesel,5
2019,10,INFINITI,Hybrid (Petrol),1
2019,10,INFINITI,Petrol,3
2019,10,JAC,BEV,2
2019,10,JAGUAR,BEV,16
2019,10,JAGUAR,Diesel,23
2019,10,JAGUAR,Petrol,67
2019,10,JEEP,Diesel,179
2019,10,JEEP,Petrol,213
2019,10,KIA,BEV,1
2019,10,KIA,Diesel,17
2019,10,KIA,Hybrid (Diesel),20
2019,10,KIA,Hybrid (Petrol),23
2019,10,KIA,PHEV,6
2019,10,KIA,Petrol,284
2019,10,LADA,Petrol,1
2019,10,LAMBORGHINI,Petrol,12
2019,10,LAND ROVER,Diesel,52
2019,10,LAND ROVER,Hybrid (Diesel),32
2019,10,LAND ROVER,Hybrid (Petrol),105
2019,10,LAND ROVER,Petrol,61
2019,10,LEXUS,Hybrid (Petrol),67
2019,10,LEXUS,Petrol,2
2019,10,LOTUS,Petrol,4
2019,10,MAN,Diesel,1
2019,10,MASERATI,Diesel,2
2019,10,MASERATI,Petrol,17
2019,10,MAZDA,Diesel,18
