year,month,model,brand,segment,count
2018,7,ALFA ROMEO MITO,ALFA ROMEO,City / Supermini,20
2018,7,ALFA ROMEO STELVIO,ALFA ROMEO,Mid-size SUV,172
2018,7,ALPINA B3,ALPINA,Other,2
2018,7,ALPINA B4,ALPINA,Other,1
2018,7,ALPINA B5,ALPINA,Other,2
2018,7,ALPINA D5,ALPINA,Other,1
2018,7,ALPINE A110,ALPINE,Other,17
2018,7,ASTON MARTIN AMR,ASTON MARTIN,Other,1
2018,7,ASTON MARTIN DB11,ASTON MARTIN,Other,4
2018,7,ASTON MARTIN V12,ASTON MARTIN,Other,1
2018,7,ASTON MARTIN V8,ASTON MARTIN,Other,4
2018,7,ASTON MARTIN VANQUISH,ASTON MARTIN,Other,1
2018,7,ASTON MARTIN VANQUISHZ,ASTON MARTIN,Other,1
2018,7,ASTON MARTIN VANTAGE,ASTON MARTIN,Other,5
2018,7,AUDI A3,AUDI,Compact,385
2018,7,AUDI A4,AUDI,Compact Executive,332
2018,7,AUDI A5,AUDI,Compact Executive,99
2018,7,AUDI A6,AUDI,Executive,122
2018,7,AUDI A7,AUDI,Executive,28
2018,7,AUDI A8,AUDI,Luxury,10
2018,7,AUDI Q2,AUDI,Compact SUV,178
2018,7,AUDI Q5,AUDI,Mid-size SUV,375
2018,7,AUDI Q7,AUDI,Large SUV,71
2018,7,AUDI Q8,AUDI,Large SUV,1
2018,7,AUDI R8,AUDI,Sports / GT,4
2018,7,AUDI SQ,AUDI,Other,1
2018,7,AUDI TT,AUDI,Sports / GT,14
2018,7,Audi A1,AUDI,City / Supermini,153
2018,7,Audi Q3,AUDI,Compact SUV,120
2018,7,BENTLEY BENTAYGA,BENTLEY,Other,6
2018,7,BENTLEY CONT,BENTLEY,Other,1
2018,7,BENTLEY FLYING,BENTLEY,Other,2
2018,7,BMW 1 Series,BMW,Compact,234
2018,7,BMW 2 Series,BMW,Compact,231
2018,7,BMW 3 Series,BMW,Compact Executive,176
2018,7,BMW 3ER,BMW,Other,1
2018,7,BMW 4 Series,BMW,Compact Executive,86
2018,7,BMW 5 Series,BMW,Executive,223
2018,7,BMW 6 Series,BMW,Executive,22
2018,7,BMW 7 Series,BMW,Luxury,35
2018,7,BMW I3,BMW,City / Supermini,53
2018,7,BMW I8,BMW,Sports / GT,5
2018,7,BMW X1,BMW,Compact SUV,295
2018,7,BMW X2,BMW,Compact SUV,105
2018,7,BMW X3,BMW,Mid-size SUV,351
2018,7,BMW X4,BMW,Mid-size SUV,45
2018,7,BMW X5,BMW,Large SUV,175
2018,7,BMW X6,BMW,Large SUV,31
2018,7,Bentley Continental,BENTLEY,Other,22
2018,7,CADILLAC CT6,CADILLAC,Other,2
2018,7,CADILLAC CTS-V,CADILLAC,Other,1
2018,7,CADILLAC ESCALADE,CADILLAC,Other,4
2018,7,CADILLAC XT5,CADILLAC,Other,2
2018,7,CATERHAM 485,CATERHAM,Other,1
2018,7,CATERHAM SEVEN,CATERHAM,Other,1
2018,7,CHEVROLET CAMARO,CHEVROLET,Other,29
2018,7,CHEVROLET CORVETTE,CHEVROLET,Other,9
2018,7,CHRYSLER PACIFICA,CHRYSLER,Other,3
2018,7,CITROEN BERLINGO,CITROEN,Other,24
2018,7,CITROEN C-ZERO,CITROEN,Other,5
2018,7,CITROEN C1,CITROEN,Other,73
2018,7,CITROEN C3,CITROEN,Other,291
2018,7,CITROEN C4,CITROEN,Other,290
2018,7,CITROEN DS3,CITROEN,Other,18
2018,7,CITROEN DS4,CITROEN,Other,28
2018,7,CITROEN DS5,CITROEN,Other,5
2018,7,CITROEN JUMPER,CITROEN,Other,1
2018,7,CITROEN JUMPY,CITROEN,Other,40
2018,7,CITROEN SPACE,CITROEN,Other,1
2018,7,DACIA DOKKER,DACIA,Other,80
2018,7,DACIA DUSTER,DACIA,Other,430
2018,7,DACIA LODGY,DACIA,Other,53
2018,7,DACIA LOGAN,DACIA,Other,55
2018,7,DACIA SANDERO,DACIA,Other,257
2018,7,DODGE CHALLENGER,DODGE,Other,6
2018,7,DODGE DURANGO,DODGE,Other,7
2018,7,DODGE GRAND,DODGE,Other,1
2018,7,DS DS3,DS,City / Supermini,2
2018,7,DS DS4,DS,Compact,9
2018,7,DS DS7,DS,Mid-size SUV,45
2018,7,FERRARI 488,FERRARI,Other,16
2018,7,FERRARI 812,FERRARI,Other,9
2018,7,FERRARI CALIFORNIA,FERRARI,Other,1
2018,7,FERRARI GTC4,FERRARI,Other,3
2018,7,FERRARI PORTOFINO,FERRARI,Other,9
2018,7,FIAT 124,FIAT,Other,15
2018,7,FIAT 500,FIAT,Other,417
2018,7,FIAT 500L,FIAT,Other,24
2018,7,FIAT 500X,FIAT,Other,105
2018,7,FIAT DOBLO,FIAT,Other,15
2018,7,FIAT DUCATO,FIAT,Other,3
2018,7,FIAT FIORINO,FIAT,Other,3
2018,7,FIAT FREEMONT,FIAT,Other,1
2018,7,FIAT PANDA,FIAT,Other,120
2018,7,FIAT PUNTO,FIAT,Other,9
2018,7,FIAT QUBO,FIAT,Other,5
2018,7,FIAT TALENTO,FIAT,Other,6
2018,7,FIAT TIPO,FIAT,Other,136
2018,7,FORD B-MAX,FORD,Other,1
2018,7,FORD C-MAX,FORD,Other,30
2018,7,FORD ECOSPORT,FORD,Other,131
2018,7,FORD EDGE,FORD,Other,37
2018,7,FORD FIESTA,FORD,Other,310
2018,7,FORD FOCUS,FORD,Other,102
2018,7,FORD GALAXY,FORD,Other,25
2018,7,FORD GRAND,FORD,Other,1
2018,7,FORD GRANDC-MAX,FORD,Other,28
2018,7,FORD KA+,FORD,Other,73
2018,7,FORD KUGA,FORD,Other,347
2018,7,FORD MONDEO,FORD,Other,25
2018,7,FORD MUSTANG,FORD,Other,34
2018,7,FORD S-MAX,FORD,Other,66
2018,7,FORD TOURNEO,FORD,Other,57
2018,7,FORD TRANSIT,FORD,Other,24
2018,7,FORD-CNG-TECHNIK FOCUS,FORD-CNG-TECHNIK,Other,14
2018,7,HONDA ACCORD,HONDA,Other,1
2018,7,HONDA CIVIC,HONDA,Other,55
2018,7,HONDA CR-V,HONDA,Other,21
2018,7,HONDA HR-V,HONDA,Other,25
2018,7,HONDA JAZZ,HONDA,Other,96
2018,7,HYUNDAI I10,HYUNDAI,Other,26
2018,7,HYUNDAI I20,HYUNDAI,Other,41
2018,7,HYUNDAI I30,HYUNDAI,Other,112
2018,7,HYUNDAI I30W,HYUNDAI,Other,1
2018,7,HYUNDAI I40,HYUNDAI,Other,6
2018,7,HYUNDAI IONIQ,HYUNDAI,Other,25
2018,7,HYUNDAI IX20,HYUNDAI,Other,9
2018,7,HYUNDAI KONA,HYUNDAI,Other,103
2018,7,HYUNDAI TUCSON,HYUNDAI,Other,234
2018,7,Hyundai Santa Fe,HYUNDAI,Other,75
2018,7,Hyundai i30 N,HYUNDAI,Other,40
2018,7,INFINITI Q30,INFINITI,Other,1
2018,7,INFINITI Q30S,INFINITI,Other,2
2018,7,INFINITI Q60,INFINITI,Other,4
2018,7,INFINITI Q70,INFINITI,Other,1
2018,7,INFINITI QX30,INFINITI,Other,1
2018,7,INFINITI QX70,INFINITI,Other,1
2018,7,JAGUAR E-PACE,JAGUAR,Compact SUV,50
2018,7,JAGUAR F,JAGUAR,Other,2
2018,7,JAGUAR F-PACE,JAGUAR,Mid-size SUV,28
2018,7,JAGUAR F-TYPE,JAGUAR,Sports / GT,8
2018,7,JAGUAR I-PACE,JAGUAR,Mid-size SUV,21
2018,7,JAGUAR XE,JAGUAR,Compact Executive,5
2018,7,JAGUAR XF,JAGUAR,Executive,1
2018,7,JEEP CHEROKEE,JEEP,Other,36
2018,7,JEEP COMPASS,JEEP,Other,109
2018,7,JEEP RENEGADE,JEEP,Other,60
2018,7,JEEP WRANGLER,JEEP,Other,53
2018,7,Jeep Grand Cherokee,JEEP,Other,113
2018,7,KIA CARENS,KIA,Other,36
2018,7,KIA CEE'D,KIA,Other,40
2018,7,KIA CEED,KIA,Other,22
2018,7,KIA CEE`D,KIA,Other,3
2018,7,KIA NIRO,KIA,Other,28
2018,7,KIA OPTIMA,KIA,Other,11
2018,7,KIA PICANTO,KIA,Other,51
2018,7,KIA RIO,KIA,Other,21
2018,7,KIA SORENTO,KIA,Other,13
2018,7,KIA SOUL,KIA,Other,2
2018,7,KIA SPORTAGE,KIA,Other,39
2018,7,KIA STINGER,KIA,Other,5
2018,7,KIA STONIC,KIA,Other,19
2018,7,KIA VENGA,KIA,Other,11
2018,7,KTM X-BOW,KTM,Other,1
2018,7,LADA 4X4,LADA,Other,1
2018,7,LAMBORGHINI 636,LAMBORGHINI,Other,6
2018,7,LAMBORGHINI 724,LAMBORGHINI,Other,6
2018,7,LAMBORGHINI 834,LAMBORGHINI,Other,3
2018,7,LAMBORGHINI URUS,LAMBORGHINI,Other,1
2018,7,LAND ROVER LAND-ROVER,LAND ROVER,Other,1
2018,7,LAND ROVER RANGE,LAND ROVER,Other,3
2018,7,LAND ROVER RANGEROVERS3LTD,LAND ROVER,Other,1
2018,7,LEXUS CT,LEXUS,Compact,10
2018,7,LEXUS GS,LEXUS,Other,1
2018,7,LEXUS IS,LEXUS,Other,3
2018,7,LEXUS LC,LEXUS,Sports / GT,2
2018,7,LEXUS LS,LEXUS,Other,2
2018,7,LEXUS NX,LEXUS,Mid-size SUV,32
2018,7,LEXUS RC,LEXUS,Other,1
2018,7,LEXUS RX,LEXUS,Large SUV,13
2018,7,LOTUS EXIGE,LOTUS,Other,6
2018,7,Land Rover Discovery,LAND ROVER,Large SUV,18
2018,7,Land Rover Discovery Sport,LAND ROVER,Compact SUV,39
2018,7,Land Rover Range Rover,LAND ROVER,Large SUV,134
2018,7,MASERATI GHIBLI,MASERATI,Executive,18
2018,7,MASERATI GRANCABRIO,MASERATI,Other,2
2018,7,MASERATI GRANTURISMO,MASERATI,Other,2
2018,7,MASERATI LEVANTE,MASERATI,Large SUV,20
2018,7,MASERATI QUATTROPORTE,MASERATI,Other,4
2018,7,MAZDA 2,MAZDA,Other,108
2018,7,MAZDA 3,MAZDA,Other,94
2018,7,MAZDA 6,MAZDA,Other,34
2018,7,MAZDA CX-3,MAZDA,Other,54
2018,7,MAZDA CX-5,MAZDA,Other,169
2018,7,MAZDA CX-9,MAZDA,Other,2
2018,7,MAZDA CX3,MAZDA,Other,1
2018,7,MAZDA MX-5,MAZDA,Other,15
2018,7,MC LAREN 570GT,MC LAREN,Other,1
2018,7,MC LAREN 570S,MC LAREN,Other,4
2018,7,MC LAREN 720S,MC LAREN,Other,3
2018,7,MERCEDES-BENZ CITAN,MERCEDES-BENZ,Other,15
2018,7,MERCEDES-BENZ CLA,MERCEDES-BENZ,Compact,66
2018,7,MERCEDES-BENZ CLS,MERCEDES-BENZ,Executive,19
2018,7,MERCEDES-BENZ GLA,MERCEDES-BENZ,Compact SUV,118
2018,7,MERCEDES-BENZ GLC,MERCEDES-AMG,Mid-size SUV,4
2018,7,MERCEDES-BENZ GLC,MERCEDES-BENZ,Mid-size SUV,332
2018,7,MERCEDES-BENZ GLE,MERCEDES-AMG,Large SUV,4
2018,7,MERCEDES-BENZ GLE,MERCEDES-BENZ,Large SUV,112
2018,7,MERCEDES-BENZ GLS,MERCEDES-AMG,Large SUV,1
2018,7,MERCEDES-BENZ GLS,MERCEDES-BENZ,Large SUV,9
2018,7,MERCEDES-BENZ ML,MERCEDES-BENZ,Other,1
2018,7,MERCEDES-BENZ MPA,MERCEDES-BENZ,Other,1
2018,7,MERCEDES-BENZ MPH,MERCEDES-BENZ,Other,6
2018,7,MERCEDES-BENZ SL,MERCEDES-BENZ,Sports / GT,4
2018,7,MERCEDES-BENZ SLC,MERCEDES-BENZ,Sports / GT,9
2018,7,MERCEDES-BENZ SPRINTER,MERCEDES-BENZ,Other,1
2018,7,MERCEDES-BENZ VITO,MERCEDES-BENZ,Other,22
2018,7,MINI 3DOOR,MINI,Other,110
2018,7,MINI 5DOOR,MINI,Other,45
2018,7,MINI CABRIO,MINI,Other,77
2018,7,MINI CLUBMAN,MINI,Other,6
2018,7,MINI COOPER,MINI,Other,53
2018,7,MINI COUNTRYMAN,MINI,Other,187
2018,7,MINI JCW,MINI,Other,14
2018,7,MINI JOHN,MINI,Other,1
2018,7,MINI ONE,MINI,Other,1
2018,7,MITSUBISHI ASX,MITSUBISHI,Other,52
2018,7,MITSUBISHI ECLIPSE,MITSUBISHI,Other,175
2018,7,MITSUBISHI I-MIEV,MITSUBISHI,Other,6
2018,7,MITSUBISHI LANCER,MITSUBISHI,Other,6
2018,7,MITSUBISHI PAJERO,MITSUBISHI,Other,67
2018,7,MORGAN PLUS,MORGAN,Other,3
2018,7,MORGAN ROADSTER,MORGAN,Other,1
2018,7,Mercedes-AMG GT,MERCEDES-AMG,Sports / GT,16
2018,7,Mercedes-Benz A-Class,MERCEDES-AMG,Compact,1
2018,7,Mercedes-Benz A-Class,MERCEDES-BENZ,Compact,203
2018,7,Mercedes-Benz B-Class,MERCEDES-BENZ,Compact,81
2018,7,Mercedes-Benz C-Class,MERCEDES-BENZ,Compact Executive,248
2018,7,Mercedes-Benz E-Class,MERCEDES-BENZ,Executive,120
2018,7,Mercedes-Benz G-Class,MERCEDES-BENZ,Large SUV,25
2018,7,Mercedes-Benz S-Class,MERCEDES-AMG,Luxury,4
2018,7,Mercedes-Benz S-Class,MERCEDES-BENZ,Luxury,30
2018,7,Mercedes-Benz V-Class,MERCEDES-BENZ,MPV,110
2018,7,Mitsubishi Outlander,MITSUBISHI,Other,32
2018,7,Mitsubishi Space Star,MITSUBISHI,Other,76
2018,7,NISSAN 370Z,NISSAN,Other,2
2018,7,NISSAN ARMADA,NISSAN,Other,1
2018,7,NISSAN E-NV200,NISSAN,Other,3
2018,7,NISSAN GT-R,NISSAN,Other,4
2018,7,NISSAN JUKE,NISSAN,Other,47
2018,7,NISSAN LEAF,NISSAN,Other,21
2018,7,NISSAN MICRA,NISSAN,Other,36
2018,7,NISSAN NV200,NISSAN,Other,24
2018,7,NISSAN NV300,NISSAN,Other,7
2018,7,NISSAN PULSAR,NISSAN,Other,16
2018,7,NISSAN QASHQAI,NISSAN,Other,71
2018,7,NISSAN X-TRAIL,NISSAN,Other,99
2018,7,OPEL ADAM,OPEL,Other,18
2018,7,OPEL AMPERA-E,OPEL,Other,12
2018,7,OPEL ASTRA,OPEL,Other,130
2018,7,OPEL CASCADA,OPEL,Other,5
2018,7,OPEL CORSA,OPEL,Other,106
2018,7,OPEL CROSSLAND,OPEL,Other,108
2018,7,OPEL INSIGNIA,OPEL,Other,100
2018,7,OPEL KARL,OPEL,Other,20
2018,7,OPEL MOKKA,OPEL,Other,1
2018,7,OPEL MOKKA-X,OPEL,Other,174
2018,7,OPEL MOVANO,OPEL,Other,1
2018,7,OPEL VIVARO,OPEL,Other,77
2018,7,OPEL ZAFIRA,OPEL,Other,80
2018,7,Opel Grandland,OPEL,Other,99
2018,7,PEUGEOT 108,PEUGEOT,Other,44
2018,7,PEUGEOT 2008,PEUGEOT,Other,146
2018,7,PEUGEOT 208,PEUGEOT,Other,255
2018,7,PEUGEOT 3008,PEUGEOT,Other,249
2018,7,PEUGEOT 308,PEUGEOT,Other,192
2018,7,PEUGEOT 5008,PEUGEOT,Other,182
2018,7,PEUGEOT 508,PEUGEOT,Other,5
2018,7,PEUGEOT BOXER,PEUGEOT,Other,1
2018,7,PEUGEOT EXPERT,PEUGEOT,Other,60
2018,7,PEUGEOT ION,PEUGEOT,Other,3
2018,7,PEUGEOT PARTNER,PEUGEOT,Other,7
2018,7,PORSCHE 718,PORSCHE,Sports / GT,13
2018,7,PORSCHE 911,PORSCHE,Sports / GT,153
2018,7,PORSCHE CARRERA,PORSCHE,Other,1
2018,7,PORSCHE CAYENNE,PORSCHE,Large SUV,86
2018,7,PORSCHE CAYMAN,PORSCHE,Sports / GT,1
2018,7,PORSCHE MACAN,PORSCHE,Mid-size SUV,84
2018,7,PORSCHE PANAMERA,PORSCHE,Executive,32
2018,7,RENAULT CAPTUR,RENAULT,Other,117
2018,7,RENAULT CLIO,RENAULT,Other,162
2018,7,RENAULT DUSTER,RENAULT,Other,8
2018,7,RENAULT ESPACE,RENAULT,Other,33
2018,7,RENAULT KADJAR,RENAULT,Other,43
2018,7,RENAULT KANGOO,RENAULT,Other,29
2018,7,RENAULT KOLEOS,RENAULT,Other,33
2018,7,RENAULT MEGANE,RENAULT,Other,221
2018,7,RENAULT SCENIC,RENAULT,Other,135
2018,7,RENAULT TALISMAN,RENAULT,Other,33
2018,7,RENAULT TRAFIC,RENAULT,Other,21
2018,7,RENAULT TWINGO,RENAULT,Other,22
2018,7,RENAULT ZOE,RENAULT,Other,46
2018,7,ROLLS ROYCE PHANTOM,ROLLS ROYCE,Other,1
2018,7,ROLLS ROYCE ROLLS-ROYCE,ROLLS ROYCE,Other,1
2018,7,ROLLS ROYCE WRAITH,ROLLS ROYCE,Other,1
2018,7,ROOS MEANIE,ROOS,Other,1
2018,7,SEAT ALHAMBRA,SEAT,Other,338
2018,7,SEAT ATECA,SEAT,Other,203
2018,7,SEAT MII,SEAT,Other,7
2018,7,SKODA FABIA,SKODA,Other,330
2018,7,SKODA KAROQ,SKODA,Other,137
2018,7,SKODA RAPID,SKODA,Other,43
2018,7,SKODA SUPERD,SKODA,Other,1
2018,7,SKODA YETI,SKODA,Other,1
2018,7,SMART EQ,SMART,Other,25
2018,7,SMART FORFOUR,SMART,Other,30
2018,7,SMART FORTWO,SMART,Other,125
2018,7,SSANGYONG KORANDO,SSANGYONG,Other,7
2018,7,SSANGYONG REXTON,SSANGYONG,Other,19
2018,7,SSANGYONG RODIUS,SSANGYONG,Other,5
2018,7,SSANGYONG TIVOLI,SSANGYONG,Other,20
2018,7,SSANGYONG XLV,SSANGYONG,Other,7
2018,7,SUBARU BRZ,SUBARU,Other,2
2018,7,SUBARU FORESTER,SUBARU,Other,84
2018,7,SUBARU IMPREZA,SUBARU,Other,25
2018,7,SUBARU LEGACY,SUBARU,Other,33
2018,7,SUBARU LEVORG,SUBARU,Other,50
2018,7,SUBARU WRX,SUBARU,Other,17
2018,7,SUBARU XV,SUBARU,Other,109
2018,7,SUZUKI BALENO,SUZUKI,Other,13
2018,7,SUZUKI CELERIO,SUZUKI,Other,10
2018,7,SUZUKI IGNIS,SUZUKI,Other,47
2018,7,SUZUKI JIMNY,SUZUKI,Other,17
2018,7,SUZUKI SWIFT,SUZUKI,Other,207
2018,7,SUZUKI SX4S-CROSS1.4T4,SUZUKI,Other,1
2018,7,SUZUKI VITARA,SUZUKI,Other,61
2018,7,Seat Arona,SEAT,Other,121
2018,7,Seat Ibiza,SEAT,Other,194
2018,7,Seat Leon,SEAT,Other,355
2018,7,Skoda Citigo,SKODA,Other,8
2018,7,Skoda Kodiaq,SKODA,Other,188
2018,7,Skoda Octavia,SKODA,Other,551
2018,7,Skoda Superb,SKODA,Other,144
2018,7,Suzuki SX4 S-Cross,SUZUKI,Other,59
2018,7,TESLA MODEL S,TESLA,Executive,17
2018,7,TESLA MODEL X,TESLA,Large SUV,10
2018,7,TOYOTA AURIS,TOYOTA,Other,105
2018,7,TOYOTA AVENSIS,TOYOTA,Other,1
2018,7,TOYOTA AYGO,TOYOTA,Other,40
2018,7,TOYOTA C-HR,TOYOTA,Other,90
2018,7,TOYOTA GT86,TOYOTA,Other,4
2018,7,TOYOTA HILUX,TOYOTA,Other,1
2018,7,TOYOTA PRIUS,TOYOTA,Other,13
2018,7,TOYOTA PRIUS+,TOYOTA,Other,24
2018,7,TOYOTA PROACE,TOYOTA,Other,26
2018,7,TOYOTA RAV4,TOYOTA,Other,116
2018,7,TOYOTA SIENNA,TOYOTA,Other,1
2018,7,TOYOTA VERSO,TOYOTA,Other,7
2018,7,TOYOTA YARIS,TOYOTA,Other,212
2018,7,Toyota Land Cruiser,TOYOTA,Other,46
2018,7,VOLVO S90,VOLVO,Executive,11
2018,7,VOLVO V40,VOLVO,Compact,38
2018,7,VOLVO V60,VOLVO,Compact Executive,81
2018,7,VOLVO V90,VOLVO,Executive,41
2018,7,VOLVO XC,VOLVO,Other,3
2018,7,VOLVO XC40,VOLVO,Compact SUV,201
2018,7,VOLVO XC60,VOLVO,Mid-size SUV,287
2018,7,VOLVO XC90,VOLVO,Large SUV,96
2018,7,VW ARTEON,VW,Other,13
2018,7,VW BEETLE,VW,Other,19
2018,7,VW CADDY,VW,Other,159
2018,7,VW CAL,VW,Other,1
2018,7,VW CALIFORNIA,VW,Other,7
2018,7,VW E-GOLF,VW,Other,6
2018,7,VW E-UP,VW,Other,1
2018,7,VW GOLF,VW,Other,544
2018,7,VW NEW,VW,Other,1
2018,7,VW POLO,VW,Other,381
2018,7,VW Passat,VW,Other,166
2018,7,VW SCIROCCO,VW,Other,1
2018,7,VW SHARAN,VW,Other,92
2018,7,VW T-ROC,VW,Other,395
2018,7,VW T6,VW,Other,363
2018,7,VW TIGUAN,VW,Other,776
2018,7,VW TOUAREG,VW,Other,80
2018,7,VW TOURAN,VW,Other,213
2018,7,VW UP,VW,Other,35
2018,8,ABARTH 500,ABARTH,Other,1
2018,8,ALFA ROMEO 4C,ALFA ROMEO,Sports / GT,5
2018,8,ALFA ROMEO GIULIA,ALFA ROMEO,Compact Executive,44
2018,8,ALFA ROMEO GIULIETTA,ALFA ROMEO,Compact,133
2018,8,ALFA ROMEO MITO,ALFA ROMEO,City / Supermini,12
2018,8,ALFA ROMEO STELVIO,ALFA ROMEO,Mid-size SUV,119
2018,8,ALPINA B3,ALPINA,Other,2
2018,8,ALPINA B5,ALPINA,Other,4
2018,8,ALPINE A110,ALPINE,Other,16
2018,8,ASTON MARTIN DB11,ASTON MARTIN,Other,8
2018,8,ASTON MARTIN RAPIDE,ASTON MARTIN,Other,1
2018,8,ASTON MARTIN V8,ASTON MARTIN,Other,1
2018,8,ASTON MARTIN VANQUISH,ASTON MARTIN,Other,2
2018,8,ASTON MARTIN VANQUISHZ,ASTON MARTIN,Other,1
2018,8,ASTON MARTIN VANTAGE,ASTON MARTIN,Other,2
2018,8,AUDI A3,AUDI,Compact,350
2018,8,AUDI A4,AUDI,Compact Executive,306
2018,8,AUDI A5,AUDI,Compact Executive,84
2018,8,AUDI A6,AUDI,Executive,86
2018,8,AUDI A7,AUDI,Executive,29
2018,8,AUDI A8,AUDI,Luxury,5
2018,8,AUDI Q2,AUDI,Compact SUV,202
2018,8,AUDI Q5,AUDI,Mid-size SUV,275
2018,8,AUDI Q7,AUDI,Large SUV,38
2018,8,AUDI Q8,AUDI,Large SUV,62
2018,8,AUDI R8,AUDI,Sports / GT,3
2018,8,AUDI SB,AUDI,Other,1
2018,8,AUDI TT,AUDI,Sports / GT,8
2018,8,Audi A1,AUDI,City / Supermini,83
2018,8,Audi Q3,AUDI,Compact SUV,79
2018,8,BENTLEY BENTAYGA,BENTLEY,Other,4
2018,8,BENTLEY CONT,BENTLEY,Other,6
2018,8,BENTLEY FLYING,BENTLEY,Other,2
2018,8,BMW 1 Series,BMW,Compact,156
2018,8,BMW 2 Series,BMW,Compact,237
2018,8,BMW 3 Series,BMW,Compact Executive,170
2018,8,BMW 4 Series,BMW,Compact Executive,122
2018,8,BMW 5 Series,BMW,Executive,181
2018,8,BMW 6 Series,BMW,Executive,20
2018,8,BMW 7 Series,BMW,Luxury,17
2018,8,BMW I3,BMW,City / Supermini,39
2018,8,BMW I8,BMW,Sports / GT,14
2018,8,BMW X1,BMW,Compact SUV,262
2018,8,BMW X2,BMW,Compact SUV,108
2018,8,BMW X3,BMW,Mid-size SUV,208
2018,8,BMW X4,BMW,Mid-size SUV,87
2018,8,BMW X5,BMW,Large SUV,101
2018,8,BMW X6,BMW,Large SUV,19
2018,8,Bentley Continental,BENTLEY,Other,17
2018,8,CADILLAC ATS-V,CADILLAC,Other,1
2018,8,CADILLAC ESCALADE,CADILLAC,Other,1
2018,8,CADILLAC XT5,CADILLAC,Other,3
2018,8,CATERHAM SEVEN,CATERHAM,Other,4
2018,8,CHEVROLET CAMARO,CHEVROLET,Other,10
2018,8,CHEVROLET CORVETTE,CHEVROLET,Other,4
2018,8,CHRYSLER PACIFICA,CHRYSLER,Other,4
2018,8,CITROEN BERLINGO,CITROEN,Other,20
2018,8,CITROEN C1,CITROEN,Other,44
2018,8,CITROEN C3,CITROEN,Other,229
2018,8,CITROEN C4,CITROEN,Other,109
2018,8,CITROEN DS3,CITROEN,Other,4
2018,8,CITROEN DS4,CITROEN,Other,5
2018,8,CITROEN DS5,CITROEN,Other,1
2018,8,CITROEN JUMPER,CITROEN,Other,1
2018,8,CITROEN JUMPY,CITROEN,Other,21
2018,8,CITROEN SPACETOURER,CITROEN,Other,1
2018,8,CITROEN-DANGEL BERLINGO,CITROEN-DANGEL,Other,2
2018,8,CITROEN-DANGEL JUMPYSPACET,CITROEN-DANGEL,Other,2
2018,8,DACIA DOKKER,DACIA,Other,43
2018,8,DACIA DUSTER,DACIA,Other,356
2018,8,DACIA LODGY,DACIA,Other,46
2018,8,DACIA LOGAN,DACIA,Other,44
2018,8,DACIA SANDERO,DACIA,Other,139
2018,8,DODGE CARAVAN,DODGE,Other,1
2018,8,DODGE CHALLENGER,DODGE,Other,3
2018,8,DODGE CHARGER,DODGE,Other,1
2018,8,DODGE DURANGO,DODGE,Other,6
2018,8,DS DS3,DS,City / Supermini,2
2018,8,DS DS4,DS,Compact,1
2018,8,DS DS7,DS,Mid-size SUV,19
2018,8,FERRARI 348,FERRARI,Other,1
2018,8,FERRARI 458,FERRARI,Other,2
2018,8,FERRARI 488,FERRARI,Other,16
2018,8,FERRARI 599,FERRARI,Other,1
2018,8,FERRARI 812,FERRARI,Other,5
2018,8,FERRARI CALIFORNIA,FERRARI,Other,2
2018,8,FERRARI F12,FERRARI,Other,2
2018,8,FERRARI GTC4,FERRARI,Other,4
2018,8,FERRARI LAFERRARI,FERRARI,Other,5
2018,8,FERRARI PORTOFINO,FERRARI,Other,7
2018,8,FIAT 124,FIAT,Other,10
2018,8,FIAT 500,FIAT,Other,385
2018,8,FIAT 500L,FIAT,Other,18
2018,8,FIAT 500X,FIAT,Other,118
2018,8,FIAT DOBLO,FIAT,Other,6
2018,8,FIAT DUCATO,FIAT,Other,5
2018,8,FIAT PANDA,FIAT,Other,129
2018,8,FIAT PUNTO,FIAT,Other,12
2018,8,FIAT QUBO,FIAT,Other,2
2018,8,FIAT TALENTO,FIAT,Other,4
2018,8,FIAT TIPO,FIAT,Other,73
2018,8,FORD C-MAX,FORD,Other,29
2018,8,FORD ECOSPORT,FORD,Other,136
2018,8,FORD EDGE,FORD,Other,43
2018,8,FORD FIESTA,FORD,Other,177
2018,8,FORD FOCUS,FORD,Other,136
2018,8,FORD FORD,FORD,Other,1
2018,8,FORD GALAXY,FORD,Other,20
2018,8,FORD GRAND,FORD,Other,1
2018,8,FORD GRANDC-MAX,FORD,Other,29
2018,8,FORD KA+,FORD,Other,108
2018,8,FORD KUGA,FORD,Other,254
2018,8,FORD MONDEO,FORD,Other,19
2018,8,FORD MUSTANG,FORD,Other,39
2018,8,FORD S-MAX,FORD,Other,21
2018,8,FORD TOURNEO,FORD,Other,66
2018,8,FORD TRANSIT,FORD,Other,9
2018,8,FORD-CNG-TECHNIK FOCUS,FORD-CNG-TECHNIK,Other,14
2018,8,HONDA CIVIC,HONDA,Other,82
2018,8,HONDA CR-V,HONDA,Other,13
2018,8,HONDA HR-V,HONDA,Other,25
2018,8,HONDA JAZZ,HONDA,Other,127
2018,8,HYUNDAI I10,HYUNDAI,Other,32
2018,8,HYUNDAI I20,HYUNDAI,Other,72
2018,8,HYUNDAI I30,HYUNDAI,Other,42
2018,8,HYUNDAI I40,HYUNDAI,Other,8
2018,8,HYUNDAI IONIQ,HYUNDAI,Other,31
